epoch,phase,cycle_slip
64155,23048682.16605843,0
64156,23049154.081209168,0
64157,23049626.148832105,0
64158,23050098.369422518,0
64159,23050570.743082605,0
64160,23051043.269037697,0
64161,23051515.950154264,0
64162,23051988.783458486,0
64163,23052461.771186147,0
64164,23052934.91114033,0
64165,23053408.20347248,0
64166,23053881.650736585,0
64167,23054355.248330437,0
64168,23054828.99986175,0
64169,23055302.902756546,0
64170,23055776.961130127,0
64171,23056251.17027081,0
64172,23056725.531572796,0
64173,23057200.046797857,0
64174,23057674.71315152,0
64175,23058149.53254176,0
64176,23058624.503748167,0
64177,23059099.627165888,0
64178,23059574.90356297,0
64179,23060050.32950855,0
64180,23060525.907895926,0
64181,23061001.63978456,0
64182,23061477.523028344,0
64183,23061953.557507485,0
64184,23062429.742622327,0
64185,23062906.083722007,0
64186,23063382.573460307,0
64187,23063859.216791194,0
64188,23064336.00962708,0
64189,23064812.952738635,0
64190,23065290.048220355,0
64191,23065767.293677576,0
64192,23066244.69272998,0
64193,23066722.241577487,0
64194,23067199.94204491,0
64195,23067677.792321667,0
64196,23068155.795621365,0
64197,23068633.946798675,0
64198,23069112.254957166,0
64199,23069590.707844183,0
64200,23070069.312855385,0
64201,23070548.06597322,0
64202,23071026.971871484,0
64203,23071506.030467506,0
64204,23071985.236979578,0
64205,23072464.596547488,0
64206,23072944.103001483,0
64207,23073423.760198288,0
64208,23073903.569710888,0
64209,23074383.5264639,0
64210,23074863.634554524,0
64211,23075343.89333802,0
64212,23075824.299449045,0
64213,23076304.858769782,0
64214,23076785.56566918,0
64215,23077266.4211956,0
64216,23077747.430682257,0
64217,23078228.584402885,0
64218,23078709.888823852,0
64219,23079191.34467406,0
64220,23079672.94873812,0
64221,23080154.703554183,0
64222,23080636.607761502,0
64223,23081118.65829758,0
64224,23081600.86060744,0
64225,23082083.21005718,0
64226,23082565.705222804,0
64227,23083048.35655064,0
64228,23083531.15162862,0
64229,23084014.09801069,0
64230,23084497.1913918,0
64231,23084980.436784223,0
64232,23085463.825512562,0
64233,23085947.365202103,0
64234,23086431.053635024,0
64235,23086914.887336146,0
64236,23087398.874440458,0
64237,23087883.00586972,0
64238,23088367.286251985,0
64239,23088851.716684677,0
64240,23089336.29129381,0
64241,23089821.01856805,0
64242,23090305.890181344,0
64243,23090790.910744283,0
64244,23091276.076834895,0
64245,23091761.39587641,0
64246,23092246.858715888,0
64247,23092732.469021812,0
64248,23093218.22704394,0
64249,23093704.134630036,0
64250,23094190.187401507,0
64251,23094676.38752425,0
64252,23095162.734190453,0
64253,23095649.230268106,0
64254,23096135.872055154,0
64255,23096622.661967397,0
64256,23097109.595219623,0
64257,23097596.6783258,0
64258,23098083.910401728,0
64259,23098571.28479104,0
64260,23099058.80765144,0
64261,23099546.477754634,0
64262,23100034.294514656,0
64263,23100522.25391061,0
64264,23101010.36601392,0
64265,23101498.618870333,0
64266,23101987.020514894,0
64267,23102475.56783617,0
64268,23102964.262919765,0
64269,23103453.10207988,0
64270,23103942.086662304,0
64271,23104431.21728542,0
64272,23104920.495626424,0
64273,23105409.91777362,0
64274,23105899.488961224,0
64275,23106389.20200094,0
64276,23106879.062769037,0
64277,23107369.06975231,0
64278,23107859.220542073,0
64279,23108349.516654912,0
64280,23108839.957326356,0
64281,23109330.54570359,0
64282,23109821.27669827,0
64283,23110312.155374482,0
64284,23110803.17600359,0
64285,23111294.345924847,0
64286,23111785.657233372,0
64287,23112277.11417884,0
64288,23112768.716514718,0
64289,23113260.4626467,0
64290,23113752.354107987,0
64291,23114244.391180746,0
64292,23114736.57130019,0
64293,23115228.89574627,0
64294,23115721.36444454,0
64295,23116213.977336828,0
64296,23116706.736420784,0
64297,23117199.636298254,0
64298,23117692.68495232,0
64299,23118185.87387054,0
64300,23118679.208294764,0
64301,23119172.68543046,0
64302,23119666.306518096,0
64303,23120160.07302696,0
64304,23120653.97980208,0
64305,23121148.033376597,0
64306,23121642.230087146,0
64307,23122136.568699807,0
64308,23122631.05394196,0
64309,23123125.68114897,0
64310,23123620.448038537,0
64311,23124115.362414535,0
64312,23124610.418893646,0
64313,23125105.618702073,0
64314,23125600.961564835,0
64315,23126096.44570874,0
64316,23126592.075085342,0
64317,23127087.845200922,0
64318,23127583.758221112,0
64319,23128079.81544135,0
64320,23128576.01294178,0
64321,23129072.355484273,0
64322,23129568.839568716,0
64323,23130065.465548348,0
64324,23130562.237430282,0
64325,23131059.147211365,0
64326,23131556.199321333,0
64327,23132053.394892395,0
64328,23132550.732388385,0
64329,23133048.21189815,0
64330,23133545.834165145,0
64331,23134043.59671925,0
64332,23134541.49878598,0
64333,23135039.548308156,0
64334,23135537.734995656,0
64335,23136036.065222684,0
64336,23136534.538221333,0
64337,23137033.148290332,0
64338,23137531.906161796,0
64339,23138030.800876267,0
64340,23138529.837248135,0
64341,23139029.015781328,0
64342,23139528.33523828,0
64343,23140027.794496045,0
64344,23140527.39620329,0
64345,23141027.136509947,0
64346,23141527.021198437,0
64347,23142027.04465875,0
64348,23142527.209854305,0
64349,23143027.5135844,0
64350,23143527.959274635,0
64351,23144028.544097226,0
64352,23144529.271498356,0
64353,23145030.13894622,0
64354,23145531.146166056,0
64355,23146032.29451896,0
64356,23146533.580765456,0
64357,23147035.00779317,0
64358,23147536.576039918,0
64359,23148038.282469958,0
64360,23148540.13177496,0
64361,23149042.116988696,0
64362,23149544.244250678,0
64363,23150046.510226667,0
64364,23150548.91763552,0
64365,23151051.46398394,0
64366,23151554.15024513,0
64367,23152056.973185938,0
64368,23152559.93700013,0
64369,23153063.037798353,0
64370,23153566.283124898,0
64371,23154069.664488036,0
64372,23154573.185090017,0
64373,23155076.846180245,0
64374,23155580.643738534,0
64375,23156084.580143295,0
64376,23156588.65580088,0
64377,23157092.870408073,0
64378,23157597.224621344,0
64379,23158101.71751645,0
64380,23158606.345613435,0
64381,23159111.11660516,0
64382,23159616.02492665,0
64383,23160121.06877287,0
64384,23160626.253543243,0
64385,23161131.574804086,0
64386,23161637.033253826,0
64387,23162142.633351248,0
64388,23162648.36923198,0
64389,23163154.24509997,0
64390,23163660.256651223,0
64391,23164166.4047222,0
64392,23164672.694328554,0
64393,23165179.11864258,0
64394,23165685.68008301,0
64395,23166192.38056313,0
64396,23166699.216583926,0
64397,23167206.189697076,0
64398,23167713.304144114,0
64399,23168220.551778775,0
64400,23168727.93913201,0
64401,23169235.463043068,0
64402,23169743.120949768,0
64403,23170250.920280457,0
64404,23170758.854930498,0
64405,23171266.922836114,0
64406,23171775.133143116,0
64407,23172283.478501633,0
64408,23172791.95708578,0
64409,23173300.57532349,0
64410,23173809.327255372,0
64411,23174318.219222855,0
64412,23174827.245151617,0
64413,23175336.407425124,0
64414,23175845.70609191,0
64415,23176355.141137663,0
64416,23176864.711510543,0
64417,23177374.417382836,0
64418,23177884.260869622,0
64419,23178394.239442717,0
64420,23178904.35253124,0
64421,23179414.603481837,0
64422,23179924.989020806,0
64423,23180435.50958586,0
64424,23180946.166946914,0
64425,23181456.95906712,0
64426,23181967.885022238,0
64427,23182478.94829928,0
64428,23182990.146710034,0
64429,23183501.4775581,0
64430,23184012.944720335,0
64431,23184524.54823539,0
64432,23185036.287404872,0
64433,23185548.158961535,0
64434,23186060.1654893,0
64435,23186572.310006544,0
64436,23187084.58419626,0
64437,23187596.99640603,0
64438,23188109.543004155,0
64439,23188622.223049972,0
64440,23189135.03726107,0
64441,23189647.984921742,0
64442,23190161.069105882,0
64443,23190674.285663683,0
64444,23191187.637229387,0
64445,23191701.12337062,0
64446,23192214.739916906,0
64447,23192728.494470347,0
64448,23193242.38099575,0
64449,23193756.402290713,0
64450,23194270.5572719,0
64451,23194784.84497268,0
64452,23195299.265307337,0
64453,23195813.818565503,0
64454,23196328.506808944,0
64455,23196843.32932507,0
64456,23197358.28192506,0
64457,23197873.37075168,0
64458,23198388.59111622,0
64459,23198903.94457279,0
64460,23199419.432848334,0
64461,23199935.053127073,0
64462,23200450.805490743,0
64463,23200966.690307613,0
64464,23201482.707812265,0
64465,23201998.85822105,0
64466,23202515.14273438,0
64467,23203031.556934692,0
64468,23203548.10488541,0
64469,23204064.786141943,0
64470,23204581.597310897,0
64471,23205098.543124184,0
64472,23205615.619372595,0
64473,23206132.82813876,0
64474,23206650.16944423,0
64475,23207167.64323799,0
64476,23207685.24728489,0
64477,23208202.983790953,0
64478,23208720.852341413,0
64479,23209238.851915512,0
64480,23209756.982377138,0
64481,23210275.245860454,0
64482,23210793.639297813,0
64483,23211312.16541066,0
64484,23211830.8227938,0
64485,23212349.6102559,0
64486,23212868.52760497,0
64487,23213387.578533474,0
64488,23213906.76084914,0
64489,23214426.07013992,0
64490,23214945.515563726,0
64491,23215465.089234117,0
64492,23215984.796131738,0
64493,23216504.628914986,0
64494,23217024.594022784,0
64495,23217544.691443395,0
64496,23218064.91651321,0
64497,23218585.273836788,0
64498,23219105.761108782,0
64499,23219626.379063714,0
64500,23220147.125131346,0
64501,23220668.004556432,0
64502,23221189.010872077,0
64503,23221710.15106822,0
64504,23222231.41497224,0
64505,23222752.812999543,0
64506,23223274.33872364,0
64507,23223796.00036767,0
64508,23224317.782409105,0
64509,23224839.700141948,0
64510,23225361.745296914,0
64511,23225883.918223258,0
64512,23226406.22376251,0
64513,23226928.655010812,0
64514,23227451.217516072,0
64515,23227973.90810633,0
64516,23228496.730694577,0
64517,23229019.67737012,0
64518,23229542.757903162,0
64519,23230065.964372724,0
64520,23230589.301961143,0
64521,23231112.764636878,0
64522,23231636.358432002,0
64523,23232160.079597965,0
64524,23232683.928938016,0
64525,23233207.90849188,0
64526,23233732.01440294,0
64527,23234256.24980734,0
64528,23234780.611035086,0
64529,23235305.103643123,0
64530,23235829.723095395,0
64531,23236354.46833943,0
64532,23236879.34437436,0
64533,23237404.345543806,0
64534,23237929.476272184,0
64535,23238454.736048575,0
64536,23238980.12375916,0
64537,23239505.63721719,0
64538,23240031.27587467,0
64539,23240557.043456238,0
64540,23241082.94088021,0
64541,23241608.960741002,0
64542,23242135.11230795,0
64543,23242661.38903352,0
64544,23243187.793798897,0
64545,23243714.3263259,0
64546,23244240.980318367,0
64547,23244767.76799272,0
64548,23245294.67954973,0
64549,23245821.717346963,0
64550,23246348.882506933,0
64551,23246876.174072374,0
64552,23247403.59152278,0
64553,23247931.13352835,0
64554,23248458.805194415,0
64555,23248986.60445157,0
64556,23249514.524636168,0
64557,23250042.574940607,0
64558,23250570.74923183,0
64559,23251099.051606167,0
64560,23251627.477760635,0
64561,23252156.031392362,0
64562,23252684.70964609,0
64563,23253213.513078466,0
64564,23253742.44105272,0
64565,23254271.497766018,0
64566,23254800.678242315,0
64567,23255329.984445263,0
64568,23255859.417695906,0
64569,23256388.976001695,0
64570,23256918.653476536,0
64571,23257448.46150863,0
64572,23257978.395357203,0
64573,23258508.451947466,0
64574,23259038.634624045,0
64575,23259568.94091634,0
64576,23260099.373824142,0
64577,23260629.9292999,0
64578,23261160.610437483,0
64579,23261691.415945783,0
64580,23262222.343567394,0
64581,23262753.399572607,0
64582,23263284.57817535,0
64583,23263815.879987866,0
64584,23264347.306956958,0
64585,23264878.858067185,0
64586,23265410.532625142,0
64587,23265942.331204902,0
64588,23266474.25770343,0
64589,23267006.3034305,0
64590,23267538.47291721,0
64591,23268070.765641324,0
64592,23268603.185476925,0
64593,23269135.72592247,0
64594,23269668.39094688,0
64595,23270201.181557804,0
64596,23270734.092732146,0
64597,23271267.123239383,0
64598,23271800.283914156,0
64599,23272333.56476118,0
64600,23272866.969028,0
64601,23273400.49515091,0
64602,23273934.145634238,0
64603,23274467.917274993,0
64604,23275001.814886905,0
64605,23275535.83300791,0
64606,23276069.97439263,0
64607,23276604.235255834,0
64608,23277138.622032396,0
64609,23277673.131922588,0
64610,23278207.759631567,0
64611,23278742.511964515,0
64612,23279277.388108544,0
64613,23279812.38590299,0
64614,23280347.503023613,0
64615,23280882.746527627,0
64616,23281418.10646223,0
64617,23281953.592626404,0
64618,23282489.19761683,0
64619,23283024.925815664,0
64620,23283560.776683062,0
64621,23284096.746748697,0
64622,23284632.837982785,0
64623,23285169.052621562,0
64624,23285705.38936238,0
64625,23286241.845488638,0
64626,23286778.42342499,0
64627,23287315.12079057,0
64628,23287851.94004048,0
64629,23288388.88092991,0
64630,23288925.94251557,0
64631,23289463.12553289,0
64632,23290000.427433893,0
64633,23290537.85337342,0
64634,23291075.397093687,0
64635,23291613.060490657,0
64636,23292150.84636915,0
64637,23292688.75125621,0
64638,23293226.777859222,0
64639,23293764.923257362,0
64640,23294303.19246379,0
64641,23294841.575033218,0
64642,23295380.081657797,0
64643,23295918.708921354,0
64644,23296457.455340665,0
64645,23296996.321218383,0
64646,23297535.307618383,0
64647,23298074.412364103,0
64648,23298613.635786977,0
64649,23299152.982051503,0
64650,23299692.445319414,0
64651,23300232.02912832,0
64652,23300771.73011919,0
64653,23301311.552687716,0
64654,23301851.48953565,0
64655,23302391.55149163,0
64656,23302931.729769364,0
64657,23303472.029001683,0
64658,23304012.4440185,0
64659,23304552.980959836,0
64660,23305093.634692892,0
64661,23305634.40584194,0
64662,23306175.297781806,0
64663,23306716.30689943,0
64664,23307257.435205553,0
64665,23307798.682145886,0
64666,23308340.045636397,0
64667,23308881.52705858,0
64668,23309423.130176153,0
64669,23309964.849559605,0
64670,23310506.68366198,0
64671,23311048.640094943,0
64672,23311590.711791873,0
64673,23312132.904192176,0
64674,23312675.212266043,0
64675,23313217.63589614,0
64676,23313760.17854341,0
64677,23314302.840715062,0
64678,23314845.617357757,0
64679,23315388.51463357,0
64680,23315931.526192915,0
64681,23316474.65764441,0
64682,23317017.904497165,0
64683,23317561.268228203,0
64684,23318104.74785565,0
64685,23318648.344158165,0
64686,23319192.05807364,0
64687,23319735.891332854,0
64688,23320279.839244723,0
64689,23320823.903257083,0
64690,23321368.08259544,0
64691,23321912.380492363,0
64692,23322456.79510246,0
64693,23323001.324425466,0
64694,23323545.970499396,0
64695,23324090.732689515,0
64696,23324635.6119725,0
64697,23325180.60634998,0
64698,23325725.716105096,0
64699,23326270.94316781,0
64700,23326816.285411168,0
64701,23327361.743224025,0
64702,23327907.31525495,0
64703,23328453.00480524,0
64704,23328998.809513945,0
64705,23329544.729420837,0
64706,23330090.76309746,0
64707,23330636.91449375,0
64708,23331183.18102265,0
64709,23331729.560550157,0
64710,23332276.057259623,0
64711,23332822.667651054,0
64712,23333369.39280817,0
64713,23333916.234987266,0
64714,23334463.1886328,0
64715,23335010.258614115,0
64716,23335557.442834463,0
64717,23336104.743826758,0
64718,23336652.15722292,0
64719,23337199.68485035,0
64720,23337747.326756448,0
64721,23338295.08142473,0
64722,23338842.952446196,0
64723,23339390.936803978,0
64724,23339939.03730178,0
64725,23340487.251248457,0
64726,23341035.57610465,0
64727,23341584.01741145,0
64728,23342132.57022692,0
64729,23342681.23777087,0
64730,23343230.01813542,0
64731,23343778.9140933,0
64732,23344327.922587685,0
64733,23344877.044278953,0
64734,23345426.278161693,0
64735,23345975.626298,0
64736,23346525.087216105,0
64737,23347074.66095104,0
64738,23347624.34962328,0
64739,23348174.146987326,0
64740,23348724.06019121,0
64741,23349274.087064315,0
64742,23349824.224778432,0
64743,23350374.478198037,0
64744,23350924.840274833,0
64745,23351475.31767185,0
64746,23352025.906574793,0
64747,23352576.606130816,0
64748,23353127.41944629,0
64749,23353678.345572267,0
64750,23354229.382673785,0
64751,23354780.52896152,0
64752,23355331.791933104,0
64753,23355883.166052014,0
64754,23356434.650756374,0
64755,23356986.24628278,0
64756,23357537.953961924,0
64757,23358089.776260342,0
64758,23358641.70629694,0
64759,23359193.74993485,0
64760,23359745.90450647,0
64761,23360298.169781234,0
64762,23360850.54581021,0
64763,23361403.034598924,0
64764,23361955.633144557,0
64765,23362508.345345877,0
64766,23363061.164824154,0
64767,23363614.098943513,0
64768,23364167.137596432,0
64769,23364720.291849203,0
64770,23365273.55570436,0
64771,23365826.929639656,0
64772,23366380.414948218,0
64773,23366934.010103438,0
64774,23367487.71521552,0
64775,23368041.533852357,0
64776,23368595.45801633,0
64777,23369149.495173123,0
64778,23369703.64141294,0
64779,23370257.8979833,0
64780,23370812.261587102,0
64781,23371366.739657473,0
64782,23371921.323872026,0
64783,23372476.02119569,0
64784,23373030.82448352,0
64785,23373585.737114985,0
64786,23374140.76327085,0
64787,23374695.896279324,0
64788,23375251.13622286,0
64789,23375806.489867263,0
64790,23376361.951472413,0
64791,23376917.520158757,0
64792,23377473.197507184,0
64793,23378028.987208065,0
64794,23378584.883421306,0
64795,23379140.887850035,0
64796,23379697.001637943,0
64797,23380253.22539444,0
64798,23380809.555001926,0
64799,23381365.995762534,0
64800,23381922.544802073,0
64801,23382479.201486137,0
64802,23383035.964049447,0
64803,23383592.835767627,0
64804,23384149.817523327,0
64805,23384706.907945193,0
64806,23385264.103233747,0
64807,23385821.409775924,0
64808,23386378.82046728,0
64809,23386936.34089361,0
64810,23387493.969168015,0
64811,23388051.705749918,0
64812,23388609.546186067,0
64813,23389167.498439267,0
64814,23389725.55616158,0
64815,23390283.719924234,0
64816,23390841.993489124,0
64817,23391400.37229709,0
64818,23391958.85774162,0
64819,23392517.452171836,0
64820,23393076.151478864,0
64821,23393634.958983622,0
64822,23394193.874359977,0
64823,23394752.89370199,0
64824,23395312.022010885,0
64825,23395871.254660416,0
64826,23396430.59397436,0
64827,23396990.041915484,0
64828,23397549.59479839,0
64829,23398109.252039697,0
64830,23398669.01959211,0
64831,23399228.89124301,0
64832,23399788.867619213,0
64833,23400348.950270046,0
64834,23400909.141259294,0
64835,23401469.43462144,0
64836,23402029.834819384,0
64837,23402590.342491835,0
64838,23403150.954119403,0
64839,23403711.668282434,0
64840,23404272.4918274,0
64841,23404833.42085729,0
64842,23405394.45469411,0
64843,23405955.590676397,0
64844,23406516.836229958,0
64845,23407078.18342765,0
64846,23407639.638014738,0
64847,23408201.19507515,0
64848,23408762.856458817,0
64849,23409324.624899786,0
64850,23409886.49807863,0
64851,23410448.4757263,0
64852,23411010.557928104,0
64853,23411572.743464183,0
64854,23412135.034334876,0
64855,23412697.428565104,0
64856,23413259.92793963,0
64857,23413822.53188616,0
64858,23414385.23800489,0
64859,23414948.04960303,0
64860,23415510.964721523,0
64861,23416073.9826218,0
64862,23416637.103513397,0
64863,23417200.331758495,0
64864,23417763.660634875,0
64865,23418327.09550087,0
64866,23418890.632784583,0
64867,23419454.27131755,0
64868,23420018.015195515,0
64869,23420581.86238094,0
64870,23421145.810731284,0
64871,23421709.864458736,0
64872,23422274.0188062,0
64873,23422838.280225687,0
64874,23423402.64254313,0
64875,23423967.10540527,0
64876,23424531.671698973,0
64877,23425096.34247947,0
64878,23425661.11325649,0
64879,23426225.98887965,0
64880,23426790.96607687,0
64881,23427356.045472607,0
64882,23427921.227957062,0
64883,23428486.512084056,0
64884,23429051.89766985,0
64885,23429617.386579607,0
64886,23430182.976034243,0
64887,23430748.666981526,0
64888,23431314.460990172,0
64889,23431880.356355198,0
64890,23432446.35303047,0
64891,23433012.45246505,0
64892,23433578.649854057,0
64893,23434144.953460474,0
64894,23434711.356517684,0
64895,23435277.86084885,0
64896,23435844.466585305,0
64897,23436411.17167353,0
64898,23436977.98001748,0
64899,23437544.888126418,0
64900,23438111.896993093,0
64901,23438679.005357586,0
64902,23439246.218590863,0
64903,23439813.52900375,0
64904,23440380.940642163,0
64905,23440948.452227984,0
64906,23441516.06385974,0
64907,23442083.78147743,0
64908,23442651.59342974,0
64909,23443219.5057643,0
64910,23443787.51948379,0
64911,23444355.63438787,0
64912,23444923.849369664,0
64913,23445492.16298502,0
64914,23446060.5766492,0
64915,23446629.088438522,0
64916,23447197.70217509,0
64917,23447766.41510242,0
64918,23448335.227057427,0
64919,23448904.139240276,0
64920,23449473.15121384,0
64921,23450042.26008569,0
64922,23450611.46873907,0
64923,23451180.776457205,0
64924,23451750.18573327,0
64925,23452319.691530503,0
64926,23452889.298160855,0
64927,23453459.002472125,0
64928,23454028.806803342,0
64929,23454598.707266983,0
64930,23455168.707927022,0
64931,23455738.805763192,0
64932,23456309.002385993,0
64933,23456879.300668765,0
64934,23457449.69487733,0
64935,23458020.185640734,0
64936,23458590.774486188,0
64937,23459161.466301408,0
64938,23459732.252644695,0
64939,23460303.135775078,0
64940,23460874.119239062,0
64941,23461445.198174525,0
64942,23462016.376168482,0
64943,23462587.64967563,0
64944,23463159.025411982,0
64945,23463730.492786955,0
64946,23464302.06399692,0
64947,23464873.72914293,0
64948,23465445.4870429,0
64949,23466017.350588247,0
64950,23466589.305306453,0
64951,23467161.359485105,0
64952,23467733.5080973,0
64953,23468305.756481178,0
64954,23468878.099693157,0
64955,23469450.54085355,0
64956,23470023.080255322,0
64957,23470595.71396774,0
64958,23471168.444193386,0
64959,23471741.269630425,0
64960,23472314.19259166,0
64961,23472887.21098445,0
64962,23473460.328826487,0
64963,23474033.54168613,0
64964,23474606.848816063,0
64965,23475180.250935007,0
64966,23475753.750798438,0
64967,23476327.34573343,0
64968,23476901.037279952,0
64969,23477474.824624013,0
64970,23478048.704374157,0
64971,23478622.681946922,0
64972,23479196.75512491,0
64973,23479770.923632428,0
64974,23480345.187890638,0
64975,23480919.54575933,0
64976,23481493.99872787,0
64977,23482068.54750965,0
64978,23482643.190880295,0
64979,23483217.930514604,0
64980,23483792.765005216,0
64981,23484367.6924485,0
64982,23484942.715278484,0
64983,23485517.830871254,0
64984,23486093.04249972,0
64985,23486668.34996785,0
64986,23487243.751475826,0
64987,23487819.245760642,0
64988,23488394.833097994,0
64989,23488970.5190112,0
64990,23489546.29165445,0
64991,23490122.1646163,0
64992,23490698.12945517,0
64993,23491274.187693667,0
64994,23491850.340687107,0
64995,23492426.585849173,0
64996,23493002.924000554,0
64997,23493579.35832938,0
64998,23494155.884905133,0
64999,23494732.505298343,0
65000,23495309.218697246,0
65001,23495886.022486795,0
65002,23496462.924169783,0
65003,23497039.9142405,0
65004,23497616.99926781,0
65005,23498194.177338656,0
65006,23498771.446554374,0
65007,23499348.811546672,0
65008,23499926.26937428,0
65009,23500503.817188136,0
65010,23501081.458062183,0
65011,23501659.191708434,0
65012,23502237.01846445,0
65013,23502814.934415285,0
65014,23503392.9464553,0
65015,23503971.047966857,0
65016,23504549.24147894,0
65017,23505127.529025353,0
65018,23505705.906803656,0
65019,23506284.375853244,0
65020,23506862.937235415,0
65021,23507441.591142666,0
65022,23508020.33588951,0
65023,23508599.173917565,0
65024,23509178.10017436,0
65025,23509757.119026124,0
65026,23510336.23077996,0
65027,23510915.432416808,0
65028,23511494.722738374,0
65029,23512074.105838258,0
65030,23512653.582041536,0
65031,23513233.14661795,0
65032,23513812.80235655,0
65033,23514392.55071657,0
65034,23514972.386816885,0
65035,23515552.316940133,0
65036,23516132.333482005,0
65037,23516712.442401275,0
65038,23517292.643592846,0
65039,23517872.931014266,0
65040,23518453.30950812,0
65041,23519033.778784342,0
65042,23519614.33893661,0
65043,23520194.98915404,0
65044,23520775.729196817,0
65045,23521356.555920247,0
65046,23521937.476259317,0
65047,23522518.485982478,0
65048,23523099.582951624,0
65049,23523680.7714917,0
65050,23524262.0454573,0
65051,23524843.412873633,0
65052,23525424.86858352,0
65053,23526006.413529385,0
65054,23526588.045710646,0
65055,23527169.769558933,0
65056,23527751.581135258,0
65057,23528333.480905972,0
65058,23528915.470549677,0
65059,23529497.548180774,0
65060,23530079.71359758,0
65061,23530661.96901842,0
65062,23531244.31129949,0
65063,23531826.742798164,0
65064,23532409.264589906,0
65065,23532991.870701272,0
65066,23533574.56875358,0
65067,23534157.353871584,0
65068,23534740.22592226,0
65069,23535323.188445985,0
65070,23535906.23487135,0
65071,23536489.37011149,0
65072,23537072.594597284,0
65073,23537655.90388203,0
65074,23538239.30491733,0
65075,23538822.789575182,0
65076,23539406.36471198,0
65077,23539990.024815343,0
65078,23540573.773056697,0
65079,23541157.607021783,0
65080,23541741.52862612,0
65081,23542325.53777625,0
65082,23542909.63328569,0
65083,23543493.8174974,0
65084,23544078.086911708,0
65085,23544662.44479005,0
65086,23545246.885606594,0
65087,23545831.418200973,0
65088,23546416.030799113,0
65089,23547000.733035695,0
65090,23547585.520876408,0
65091,23548170.39697211,0
65092,23548755.357361164,0
65093,23549340.404332466,0
65094,23549925.537562963,0
65095,23550510.75673493,0
65096,23551096.058980923,0
65097,23551681.450293057,0
65098,23552266.92689754,0
65099,23552852.486284714,0
65100,23553438.136969592,0
65101,23554023.86878454,0
65102,23554609.683939576,0
65103,23555195.585734732,0
65104,23555781.573867146,0
65105,23556367.648181316,0
65106,23556953.80671041,0
65107,23557540.04729393,0
65108,23558126.376119692,0
65109,23558712.789922893,0
65110,23559299.285799686,0
65111,23559885.8689593,0
65112,23560472.536290858,0
65113,23561059.286773577,0
65114,23561646.121671714,0
65115,23562233.042279366,0
65116,23562820.046723343,0
65117,23563407.133479048,0
65118,23563994.307008695,0
65119,23564581.563255917,0
65120,23565168.90364185,0
65121,23565756.327422652,0
65122,23566343.835094355,0
65123,23566931.426301844,0
65124,23567519.101262767,0
65125,23568106.86092107,0
65126,23568694.702192422,0
65127,23569282.628288016,0
65128,23569870.637034085,0
65129,23570458.727554858,0
65130,23571046.903295636,0
65131,23571635.161742304,0
65132,23572223.503048774,0
65133,23572811.9274556,0
65134,23573400.43409828,0
65135,23573989.023601785,0
65136,23574577.695433322,0
65137,23575166.451824073,0
65138,23575755.288524494,0
65139,23576344.20790739,0
65140,23576933.209826395,0
65141,23577522.29496782,0
65142,23578111.46138633,0
65143,23578700.708619688,0
65144,23579290.039979283,0
65145,23579879.455061477,0
65146,23580468.948796503,0
65147,23581058.52425886,0
65148,23581648.182722896,0
65149,23582237.92207695,0
65150,23582827.743824653,0
65151,23583417.648272634,0
65152,23584007.631375637,0
65153,23584597.698029358,0
65154,23585187.845715497,0
65155,23585778.071757704,0
65156,23586368.380017366,0
65157,23586958.771920733,0
65158,23587549.241779774,0
65159,23588139.794571057,0
65160,23588730.42748858,0
65161,23589321.142627254,0
65162,23589911.935164437,0
65163,23590502.80899856,0
65164,23591093.765159346,0
65165,23591684.80081135,0
65166,23592275.916969605,0
65167,23592867.110837415,0
65168,23593458.389194794,0
65169,23594049.746402718,0
65170,23594641.18158794,0
65171,23595232.697883774,0
65172,23595824.291944608,0
65173,23596415.96976801,0
65174,23597007.72297589,0
65175,23597599.55838174,0
65176,23598191.472440574,0
65177,23598783.466245618,0
65178,23599375.540101208,0
65179,23599967.6915113,0
65180,23600559.923736352,0
65181,23601152.23433011,0
65182,23601744.626757815,0
65183,23602337.095727094,0
65184,23602929.644419298,0
65185,23603522.268378153,0
65186,23604114.973770823,0
65187,23604707.75845515,0
65188,23605300.618916433,0
65189,23605893.56021115,0
65190,23606486.578997638,0
65191,23607079.679166056,0
65192,23607672.853452653,0
65193,23608266.109470688,0
65194,23608859.440254144,0
65195,23609452.850978885,0
65196,23610046.338996273,0
65197,23610639.90540382,0
65198,23611233.548545025,0
65199,23611827.27158953,0
65200,23612421.069513917,0
65201,23613014.94671385,0
65202,23613608.900584955,0
65203,23614202.93096533,0
65204,23614797.04213024,0
65205,23615391.226150677,0
65206,23615985.490772225,0
65207,23616579.830914047,0
65208,23617174.245888826,0
65209,23617768.74131239,0
65210,23618363.31299853,0
65211,23618957.959798563,0
65212,23619552.684292927,0
65213,23620147.485554658,0
65214,23620742.362382814,0
65215,23621337.316962138,0
65216,23621932.34683916,0
65217,23622527.453057263,0
65218,23623122.634927884,0
65219,23623717.89505515,0
65220,23624313.227019098,0
65221,23624908.640416935,0
65222,23625504.12676438,0
65223,23626099.688320104,0
65224,23626695.325836558,0
65225,23627291.041366763,0
65226,23627886.82997392,0
65227,23628482.695102606,0
65228,23629078.633260302,0
65229,23629674.651019234,0
65230,23630270.742158778,0
